code;lat;lng
117PAU;-20.9418870887374;55.3097852329276
118PAU;-20.9333319407243;55.3335525825342
119PAU;-20.92939638905;55.3366150627269
120PAU;-20.9626164139347;55.3188323617515
121PAU;-20.9971230029005;55.2836746189596
123PAU;-21.0292487121718;55.2682122330826
124PAU;-20.9503025269377;55.2994788651853
125PAU;-21.0196967086928;55.2343834518796
126PAU;-21.0316909205464;55.2282196098589
127PAU;-21.0429638031872;55.2213513502591
128PAU;-20.9642099515841;55.3404231595295
129PAU;-20.9089186499817;55.3590090740193
130PAU;-20.9629920459975;55.2867089574491
131PAU;-20.9708435631375;55.3077095864704
132PAU;-20.9549985404142;55.3066377874391
133PAU;-20.9442580626151;55.2893838118124
401PAU;-20.948048112428;55.328187612302
402PAU;-20.9413179399421;55.3382814440707
403PAU;-20.9352455891927;55.3150228964229
405PAU;-20.9325181742559;55.2950647148308
406PAU;-20.9382776760313;55.2900574938293
407PAU;-20.9431051401346;55.2960313639157
408PAU;-20.9366065507897;55.3055947311781
409PAU;-20.9517784469021;55.317145633778
411PAU;-20.9741524426878;55.3189534044974
412PAU;-20.9869548779217;55.3855509984109
417PAU;-21.0127941764511;55.2640542144151
418PAU;-20.9849239865613;55.2930664350312
419PAU;-21.0269493418075;55.2730394137182
420PAU;-20.9766922059462;55.3015520786242
421PAU;-21.0492519800171;55.2660757749071
424PAU;-21.0637042000775;55.2955372623203
426PAU;-21.0458470900903;55.2892747102486
428PAU;-21.1131733815076;55.2606462232594
429PAU;-21.1426810911963;55.2773145778333
432PAU;-21.1925991917652;55.3027890531394
436PAU;-20.961772321235;55.2983971705223
450PAU;-20.9205956728949;55.3728992715652
451PAU;-20.9301151244091;55.3567303746499
454PAU;-21.0716327691463;55.2265631101209
455PAU;-21.0801396218257;55.2316012603313
456PAU;-21.1282336905268;55.2697798866035
457PAU;-21.164601765583;55.3285208803307
700PAU;-21.0339094829953;55.2505713839153
702PAU;-21.0558848074107;55.2557801211904
703PAU;-21.1160062958825;55.2762365238295
704PAU;-21.1590684626274;55.2953912742141
705PAU;-21.1804440608602;55.2967642721865
706PAU;-21.2411618156441;55.3149029884481
707PAU;-21.0212659422143;55.2560291743874
719PAU;-21.0483060668072;55.3479025320117
724PAU;-20.9430843496322;55.3175986209285
725PAU;-21.0279804244033;55.2266665281949
726PAU;-21.0611546599049;55.2299686400583
727PAU;-21.0777690706882;55.2679875489688
728PAU;-21.164812096555;55.2881419567878
730PAU;-21.0426263727083;55.2558960574684
740PAU;-21.0249194116014;55.2732744902538
741PAU;-21.0197600424592;55.2651087935137
742PAU;-21.0349706975676;55.2945558363446
743PAU;-21.0213682014143;55.3009348724327
746PAU;-21.227850027405;55.2980124062691
747PAU;-21.1040445927783;55.2983209210232
748PAU;-21.0404077950962;55.2739233703526
750PAU;-21.1292928851677;55.3111836688684
752PAU;-21.2135780598334;55.3159579892005
754PAU;-20.9921972989853;55.3223583324805
755PAU;-21.0045476709358;55.3244520111208
760PAU;-21.0103156640997;55.2690176692033
761PAU;-20.9242043158993;55.3415659841663
763PAU;-20.9396943218911;55.3054541974873
764PAU;-21.2191648130524;55.3010982963155
141PIR;-21.3343324097844;55.6479071531413
150PIR;-21.3344711677186;55.4662517362699
151PIR;-21.3774724926486;55.6164463974917
152PIR;-21.369920558785;55.6979354099042
153PIR;-21.3341182431374;55.8018710577577
154PIR;-21.1345333085436;55.4722282807848
155PIR;-21.1854961720249;55.4334001785624
156PIR;-21.2117587042709;55.4058137585194
157PIR;-21.2636075785289;55.3431413595063
158PIR;-21.2114409730035;55.358520014337
159PIR;-21.3319289215874;55.5809790305908
160PIR;-21.3260926633553;55.4856296949541
161PIR;-21.2303221065369;55.4516571869263
162PIR;-21.3713052232516;55.5821139842592
163PIR;-21.3601947657966;55.7663725246576
164PIR;-21.3755273508578;55.6651591753687
165PIR;-21.338535395307;55.6640285846847
166PIR;-21.3525343669381;55.6113192073034
167PIR;-21.2767821146612;55.5223044028432
168PIR;-21.2858540215791;55.4680190669014
169PIR;-21.2906353851696;55.4204435944968
170PIR;-21.2652124827453;55.4373957217664
171PIR;-21.2722374370726;55.3352776152292
172PIR;-21.2432729264235;55.3337437011506
173PIR;-21.3742746196008;55.7094192139519
174PIR;-21.2695046725348;55.3726786598382
175PIR;-21.3355815651859;55.5205978692121
176PIR;-21.3780973765547;55.6510355093688
177PIR;-21.2878693421219;55.4049079146457
178PIR;-21.369861018241;55.6334334458762
179PIR;-21.3471976071868;55.5611039051689
180PIR;-21.3561585111039;55.5287805942355
181PIR;-21.2560731919142;55.52689557263
182PIR;-21.342242135681;55.48647634258
183PIR;-21.2641216734357;55.5207058196728
184PIR;-21.2987290784985;55.4555191052449
185PIR;-21.2868312770209;55.5104936397528
186PIR;-21.2985938602112;55.4974589723263
187PIR;-21.2855122176769;55.412595356121
188PIR;-21.2940385055037;55.3991740481265
189PIR;-21.3390960833123;55.4761922196099
190PIR;-21.3143353469964;55.4740378875164
191PIR;-21.3105447004971;55.4292436818351
192PIR;-21.3501088526138;55.5126514447301
193PIR;-21.2969006264068;55.4316634317066
195PIR;-21.2782720584901;55.3639474317435
196PIR;-21.3059769723586;55.4628077572351
500PIR;-21.2375455646023;55.3400800093769
502PIR;-21.2771582598051;55.4041368253813
503PIR;-21.2917052530615;55.4007800122378
505PIR;-21.2786232034242;55.4875135457106
507PIR;-21.2898795455023;55.4121148090677
510PIR;-21.2786699210335;55.4304304318
513PIR;-21.250254274946;55.4709215741644
514PIR;-21.2329967944121;55.474413901191
516PIR;-21.2362282990464;55.5044219167728
518PIR;-21.2594650985177;55.4977214760661
519PIR;-21.2460776647893;55.4956506584892
522PIR;-21.2750074345569;55.5054470432343
525PIR;-21.2794053262409;55.5423729582471
526PIR;-21.3167238822684;55.4538377285846
527PIR;-21.3316482440515;55.4578452912397
528PIR;-21.3267711793307;55.4767437027325
530PIR;-21.3483724399024;55.5012429931842
533PIR;-21.339707955704;55.4660044849044
534PIR;-21.3385520216863;55.469005372463
537PIR;-21.3342874953634;55.4778423462041
538PIR;-21.3392116631085;55.4630978939822
540PIR;-21.3337955088501;55.4724098485556
541PIR;-21.3139094604545;55.5431605373267
542PIR;-21.3093796532815;55.5416339318564
544PIR;-21.354225517672;55.5708053658615
545PIR;-21.3393773183902;55.6339089500602
552PIR;-21.2947132466882;55.4608622342088
553PIR;-21.2415128733678;55.4455078319594
555PIR;-21.2906142399848;55.45348442963
556PIR;-21.2833439006987;55.4741072375895
558PIR;-21.2930655319679;55.4703635574218
559PIR;-21.2971199531392;55.5104960362029
560PIR;-21.2949757502831;55.6269553881781
562PIR;-21.2747888829441;55.5123881613889
563PIR;-21.2682150768866;55.5188050176109
565PIR;-21.2418104116888;55.5105033243712
566PIR;-21.2719701950795;55.4980956977033
567PIR;-21.2600044793199;55.5147531019245
568PIR;-21.2614728332474;55.5318239606706
569PIR;-21.3189490764352;55.530597649545
574PIR;-21.2829899602978;55.5204883340353
577PIR;-21.2821171740006;55.5034958252173
578PIR;-21.2697633248875;55.5110124253908
579PIR;-21.2807261971173;55.5167811452067
581PIR;-21.2700649918801;55.5268334958731
584PIR;-21.2624828290005;55.3629945312014
585PIR;-21.2540414027263;55.355061428299
586PIR;-21.2689466940801;55.4145751871405
587PIR;-21.2722632446835;55.4478651445852
588PIR;-21.2655484960906;55.4524165583397
600PIR;-21.2419491546415;55.5252726939356
601PIR;-21.2942297418323;55.5054456210426
602PIR;-21.225428815412;55.524386917203
603PIR;-21.2752475912888;55.5808986802565
604PIR;-21.295638718409;55.5321114736866
605PIR;-21.2914560450286;55.7961925145734
606PIR;-21.2265885065145;55.5723833906515
607PIR;-21.247566422258;55.5938427680956
608PIR;-21.2020649871585;55.4220134370182
609PIR;-21.3684224204088;55.5523330960635
610PIR;-21.2852446316004;55.515964811557
611PIR;-21.305935487611;55.5351034212227
613PIR;-21.2648048345486;55.508026688412
614PIR;-21.2619473325161;55.5056464129719
615PIR;-21.3128448905521;55.8010352780457
616PIR;-21.2711255497063;55.5149017465581
617PIR;-21.2535383852618;55.4360254119789
618PIR;-21.291799460174;55.4851812382065
619PIR;-21.2476476068833;55.411729432796
628PIR;-21.2793074031855;55.4447650926093
629PIR;-21.2833801828174;55.4068260409362
630PIR;-21.2855412816698;55.416642924192
631PIR;-21.3709103650464;55.5740574193731
633PIR;-21.3632310470144;55.726566144672
634PIR;-21.3645274059116;55.7524393125462
635PIR;-21.3306688378899;55.4752476529873
636PIR;-21.2806850353539;55.3979018993132
640PIR;-21.2565165259838;55.4912276601315
641PIR;-21.3296163982149;55.4947813480472
650PIR;-21.2872847553924;55.4099452282463
663PIR;-21.3293436739196;55.4675969722636
664PIR;-21.3351989088606;55.5586852866011
665PIR;-21.3769146194354;55.6376983680989
667PIR;-21.3281891193298;55.6047224833238
668PIR;-21.3503327689094;55.7903700737368
669PIR;-21.3200430481906;55.4278315514893
670PIR;-21.3724533445979;55.6081128535814
671PIR;-21.3375803921307;55.48839456066
673PIR;-21.3360839506924;55.460864799209
674PIR;-21.3114689944296;55.633405594182
675PIR;-21.3401482710508;55.5970115110417
676PIR;-21.33066629397;55.4819578297693
ORANGE Mayotte;-12.7754066436033;45.2248320624023
854MAY;-12.8531481388631;45.0968989263279
855MAY;-12.8658367726462;45.1153370611448
857MAY;-12.9065149004409;45.0814514203751
860MAY;-12.8466782543071;45.1881064292398
861MAY;-12.8061212344951;45.2042569794095
962MAY;-12.7479247837362;45.2193274910232
867MAY;-12.8022655173128;45.2068746325233
969MAY;-12.7878000148978;45.27175113871
970MAY;-12.7733171768846;45.2191466745644
975MAY;-12.8017626532894;45.21198409293
998MAY;-12.7609594096;45.0834755494506
